2024-04-23 15:31:16 status installed libjpeg-turbo8:amd64 2.1.5-2ubuntu2
2024-04-23 15:31:16 configure libwebp7:amd64 1.3.2-0.4build3 <none>
2024-04-23 15:31:16 status unpacked libwebp7:amd64 1.3.2-0.4build3
2024-04-23 15:31:16 status half-configured libwebp7:amd64 1.3.2-0.4build3
2024-04-23 15:31:16 status installed libwebp7:amd64 1.3.2-0.4build3
2024-04-23 15:31:16 configure ieee-data:all 20220827.1 <none>
2024-04-23 15:31:16 status unpacked ieee-data:all 20220827.1
2024-04-23 15:31:16 status half-configured ieee-data:all 20220827.1
2024-04-23 15:31:16 status installed ieee-data:all 20220827.1
2024-04-23 15:31:16 configure libcrypt-dev:amd64 1:4.4.36-4build1 <none>
2024-04-23 15:31:16 status unpacked libcrypt-dev:amd64 1:4.4.36-4build1
2024-04-23 15:31:16 status half-configured libcrypt-dev:amd64 1:4.4.36-4build1
2024-04-23 15:31:16 status installed libcrypt-dev:amd64 1:4.4.36-4build1
2024-04-23 15:31:16 configure libde265-0:amd64 1.0.15-1build3 <none>
2024-04-23 15:31:16 status unpacked libde265-0:amd64 1.0.15-1build3
2024-04-23 15:31:16 status half-configured libde265-0:amd64 1.0.15-1build3
2024-04-23 15:31:16 status installed libde265-0:amd64 1.0.15-1build3
2024-04-23 15:31:16 configure libc-dev-bin:amd64 2.39-0ubuntu8 <none>
2024-04-23 15:31:16 status unpacked libc-dev-bin:amd64 2.39-0ubuntu8
2024-04-23 15:31:16 status half-configured libc-dev-bin:amd64 2.39-0ubuntu8
2024-04-23 15:31:16 status installed libc-dev-bin:amd64 2.39-0ubuntu8
2024-04-23 15:31:16 configure linux-tools-common:all 6.8.0-31.31 <none>
2024-04-23 15:31:16 status unpacked linux-tools-common:all 6.8.0-31.31
2024-04-23 15:31:16 status half-configured linux-tools-common:all 6.8.0-31.31
2024-04-23 15:31:16 status installed linux-tools-common:all 6.8.0-31.31
2024-04-23 15:31:16 configure libllvm18:amd64 1:18.1.3-1 <none>
2024-04-23 15:31:16 status unpacked libllvm18:amd64 1:18.1.3-1
2024-04-23 15:31:16 status half-configured libllvm18:amd64 1:18.1.3-1
2024-04-23 15:31:16 status installed libllvm18:amd64 1:18.1.3-1
2024-04-23 15:31:16 configure libjpeg8:amd64 8c-2ubuntu11 <none>
2024-04-23 15:31:16 status unpacked libjpeg8:amd64 8c-2ubuntu11
2024-04-23 15:31:16 status half-configured libjpeg8:amd64 8c-2ubuntu11
2024-04-23 15:31:16 status installed libjpeg8:amd64 8c-2ubuntu11
2024-04-23 15:31:16 configure libclang1-18:amd64 1:18.1.3-1 <none>
2024-04-23 15:31:16 status unpacked libclang1-18:amd64 1:18.1.3-1
2024-04-23 15:31:16 status half-configured libclang1-18:amd64 1:18.1.3-1
2024-04-23 15:31:16 status installed libclang1-18:amd64 1:18.1.3-1
2024-04-23 15:31:16 configure fontconfig-config:amd64 2.15.0-1.1ubuntu2 <none>
2024-04-23 15:31:16 status unpacked fontconfig-config:amd64 2.15.0-1.1ubuntu2
2024-04-23 15:31:16 status half-configured fontconfig-config:amd64 2.15.0-1.1ubuntu2
2024-04-23 15:31:16 status triggers-awaited fontconfig-config:amd64 2.15.0-1.1ubuntu2
2024-04-23 15:31:16 configure linux-headers-aws:amd64 6.8.0-1008.8 <none>
2024-04-23 15:31:16 status unpacked linux-headers-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:16 status half-configured linux-headers-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:16 status installed linux-headers-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:16 configure linux-aws-tools-6.8.0-1008:amd64 6.8.0-1008.8 <none>
2024-04-23 15:31:16 status unpacked linux-aws-tools-6.8.0-1008:amd64 6.8.0-1008.8
2024-04-23 15:31:16 status half-configured linux-aws-tools-6.8.0-1008:amd64 6.8.0-1008.8
2024-04-23 15:31:16 status installed linux-aws-tools-6.8.0-1008:amd64 6.8.0-1008.8
2024-04-23 15:31:16 configure python3-netaddr:all 0.8.0-2ubuntu1 <none>
2024-04-23 15:31:16 status unpacked python3-netaddr:all 0.8.0-2ubuntu1
2024-04-23 15:31:16 status half-configured python3-netaddr:all 0.8.0-2ubuntu1
2024-04-23 15:31:16 status installed python3-netaddr:all 0.8.0-2ubuntu1
2024-04-23 15:31:16 configure libtiff6:amd64 4.5.1+git230720-4ubuntu2 <none>
2024-04-23 15:31:16 status unpacked libtiff6:amd64 4.5.1+git230720-4ubuntu2
2024-04-23 15:31:16 status half-configured libtiff6:amd64 4.5.1+git230720-4ubuntu2
2024-04-23 15:31:16 status installed libtiff6:amd64 4.5.1+git230720-4ubuntu2
2024-04-23 15:31:16 configure libc6-dev:amd64 2.39-0ubuntu8 <none>
2024-04-23 15:31:16 status unpacked libc6-dev:amd64 2.39-0ubuntu8
2024-04-23 15:31:16 status half-configured libc6-dev:amd64 2.39-0ubuntu8
2024-04-23 15:31:16 status installed libc6-dev:amd64 2.39-0ubuntu8
2024-04-23 15:31:16 configure libclang-cpp18:amd64 1:18.1.3-1 <none>
2024-04-23 15:31:16 status unpacked libclang-cpp18:amd64 1:18.1.3-1
2024-04-23 15:31:16 status half-configured libclang-cpp18:amd64 1:18.1.3-1
2024-04-23 15:31:16 status installed libclang-cpp18:amd64 1:18.1.3-1
2024-04-23 15:31:16 configure libbpfcc:amd64 0.29.1+ds-1ubuntu7 <none>
2024-04-23 15:31:16 status unpacked libbpfcc:amd64 0.29.1+ds-1ubuntu7
2024-04-23 15:31:16 status half-configured libbpfcc:amd64 0.29.1+ds-1ubuntu7
2024-04-23 15:31:16 status installed libbpfcc:amd64 0.29.1+ds-1ubuntu7
2024-04-23 15:31:16 configure python3-bpfcc:all 0.29.1+ds-1ubuntu7 <none>
2024-04-23 15:31:16 status unpacked python3-bpfcc:all 0.29.1+ds-1ubuntu7
2024-04-23 15:31:16 status half-configured python3-bpfcc:all 0.29.1+ds-1ubuntu7
2024-04-23 15:31:17 status installed python3-bpfcc:all 0.29.1+ds-1ubuntu7
2024-04-23 15:31:17 configure linux-tools-6.8.0-1008-aws:amd64 6.8.0-1008.8 <none>
2024-04-23 15:31:17 status unpacked linux-tools-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status half-configured linux-tools-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status installed linux-tools-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 configure bpftrace:amd64 0.20.2-1ubuntu4 <none>
2024-04-23 15:31:17 status unpacked bpftrace:amd64 0.20.2-1ubuntu4
2024-04-23 15:31:17 status half-configured bpftrace:amd64 0.20.2-1ubuntu4
2024-04-23 15:31:17 status installed bpftrace:amd64 0.20.2-1ubuntu4
2024-04-23 15:31:17 configure bpfcc-tools:all 0.29.1+ds-1ubuntu7 <none>
2024-04-23 15:31:17 status unpacked bpfcc-tools:all 0.29.1+ds-1ubuntu7
2024-04-23 15:31:17 status half-configured bpfcc-tools:all 0.29.1+ds-1ubuntu7
2024-04-23 15:31:17 status installed bpfcc-tools:all 0.29.1+ds-1ubuntu7
2024-04-23 15:31:17 configure linux-modules-6.8.0-1008-aws:amd64 6.8.0-1008.8 <none>
2024-04-23 15:31:17 status unpacked linux-modules-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status half-configured linux-modules-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status installed linux-modules-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 configure libheif-plugin-aomdec:amd64 1.17.6-1ubuntu4 <none>
2024-04-23 15:31:17 status unpacked libheif-plugin-aomdec:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 status half-configured libheif-plugin-aomdec:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 status installed libheif-plugin-aomdec:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 configure libheif1:amd64 1.17.6-1ubuntu4 <none>
2024-04-23 15:31:17 status unpacked libheif1:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 status half-configured libheif1:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 status installed libheif1:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 configure linux-image-6.8.0-1008-aws:amd64 6.8.0-1008.8 <none>
2024-04-23 15:31:17 status unpacked linux-image-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status half-configured linux-image-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status installed linux-image-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status triggers-pending linux-image-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 configure linux-image-aws:amd64 6.8.0-1008.8 <none>
2024-04-23 15:31:17 status unpacked linux-image-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status half-configured linux-image-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status installed linux-image-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 configure libheif-plugin-libde265:amd64 1.17.6-1ubuntu4 <none>
2024-04-23 15:31:17 status unpacked libheif-plugin-libde265:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 status half-configured libheif-plugin-libde265:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 status installed libheif-plugin-libde265:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 configure libheif-plugin-aomenc:amd64 1.17.6-1ubuntu4 <none>
2024-04-23 15:31:17 status unpacked libheif-plugin-aomenc:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 status half-configured libheif-plugin-aomenc:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 status installed libheif-plugin-aomenc:amd64 1.17.6-1ubuntu4
2024-04-23 15:31:17 configure linux-aws:amd64 6.8.0-1008.8 <none>
2024-04-23 15:31:17 status unpacked linux-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status half-configured linux-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 status installed linux-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:17 trigproc man-db:amd64 2.12.0-4build2 <none>
2024-04-23 15:31:17 status half-configured man-db:amd64 2.12.0-4build2
2024-04-23 15:31:18 status installed man-db:amd64 2.12.0-4build2
2024-04-23 15:31:18 trigproc sgml-base:all 1.31 <none>
2024-04-23 15:31:18 status half-configured sgml-base:all 1.31
2024-04-23 15:31:18 status installed fontconfig-config:amd64 2.15.0-1.1ubuntu2
2024-04-23 15:31:18 status installed sgml-base:all 1.31
2024-04-23 15:31:18 configure libfontconfig1:amd64 2.15.0-1.1ubuntu2 <none>
2024-04-23 15:31:18 status unpacked libfontconfig1:amd64 2.15.0-1.1ubuntu2
2024-04-23 15:31:18 status half-configured libfontconfig1:amd64 2.15.0-1.1ubuntu2
2024-04-23 15:31:18 status installed libfontconfig1:amd64 2.15.0-1.1ubuntu2
2024-04-23 15:31:18 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2024-04-23 15:31:18 status half-configured libc-bin:amd64 2.39-0ubuntu8
2024-04-23 15:31:18 status installed libc-bin:amd64 2.39-0ubuntu8
2024-04-23 15:31:18 configure libgd3:amd64 2.3.3-9ubuntu5 <none>
2024-04-23 15:31:18 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2024-04-23 15:31:18 status unpacked libgd3:amd64 2.3.3-9ubuntu5
2024-04-23 15:31:18 status half-configured libgd3:amd64 2.3.3-9ubuntu5
2024-04-23 15:31:18 status installed libgd3:amd64 2.3.3-9ubuntu5
2024-04-23 15:31:18 configure libc-devtools:amd64 2.39-0ubuntu8 <none>
2024-04-23 15:31:18 status unpacked libc-devtools:amd64 2.39-0ubuntu8
2024-04-23 15:31:18 status half-configured libc-devtools:amd64 2.39-0ubuntu8
2024-04-23 15:31:18 status installed libc-devtools:amd64 2.39-0ubuntu8
2024-04-23 15:31:18 trigproc initramfs-tools:all 0.142ubuntu25 <none>
2024-04-23 15:31:18 status half-configured initramfs-tools:all 0.142ubuntu25
2024-04-23 15:31:18 status installed initramfs-tools:all 0.142ubuntu25
2024-04-23 15:31:18 trigproc linux-image-6.8.0-1008-aws:amd64 6.8.0-1008.8 <none>
2024-04-23 15:31:18 status half-configured linux-image-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:21 status installed linux-image-6.8.0-1008-aws:amd64 6.8.0-1008.8
2024-04-23 15:31:21 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2024-04-23 15:31:21 status half-configured libc-bin:amd64 2.39-0ubuntu8
2024-04-23 15:31:21 status installed libc-bin:amd64 2.39-0ubuntu8
2024-04-23 15:31:24 startup archives unpack
2024-04-23 15:31:24 install ec2-instance-connect:all <none> 1.1.17-0ubuntu1
2024-04-23 15:31:24 status half-installed ec2-instance-connect:all 1.1.17-0ubuntu1
2024-04-23 15:31:24 status unpacked ec2-instance-connect:all 1.1.17-0ubuntu1
2024-04-23 15:31:24 startup packages configure
2024-04-23 15:31:24 configure ec2-instance-connect:all 1.1.17-0ubuntu1 <none>
2024-04-23 15:31:24 status unpacked ec2-instance-connect:all 1.1.17-0ubuntu1
2024-04-23 15:31:24 status half-configured ec2-instance-connect:all 1.1.17-0ubuntu1
2024-04-23 15:31:25 status installed ec2-instance-connect:all 1.1.17-0ubuntu1
2024-04-23 15:31:27 startup archives unpack
2024-04-23 15:31:27 install acpid:amd64 <none> 1:2.0.34-1ubuntu2
2024-04-23 15:31:27 status half-installed acpid:amd64 1:2.0.34-1ubuntu2
2024-04-23 15:31:27 status triggers-pending man-db:amd64 2.12.0-4build2
2024-04-23 15:31:27 status unpacked acpid:amd64 1:2.0.34-1ubuntu2
2024-04-23 15:31:27 install ec2-hibinit-agent:all <none> 1.0.0-0ubuntu16
2024-04-23 15:31:27 status half-installed ec2-hibinit-agent:all 1.0.0-0ubuntu16
2024-04-23 15:31:27 status unpacked ec2-hibinit-agent:all 1.0.0-0ubuntu16
2024-04-23 15:31:27 install hibagent:all <none> 1.0.1+git20230216.9ac1209f7-0ubuntu3
2024-04-23 15:31:27 status half-installed hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2024-04-23 15:31:27 status unpacked hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2024-04-23 15:31:27 startup packages configure
2024-04-23 15:31:27 configure acpid:amd64 1:2.0.34-1ubuntu2 <none>
2024-04-23 15:31:27 status unpacked acpid:amd64 1:2.0.34-1ubuntu2
2024-04-23 15:31:27 status half-configured acpid:amd64 1:2.0.34-1ubuntu2
2024-04-23 15:31:27 status installed acpid:amd64 1:2.0.34-1ubuntu2
2024-04-23 15:31:27 configure hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3 <none>
2024-04-23 15:31:27 status unpacked hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2024-04-23 15:31:27 status half-configured hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2024-04-23 15:31:27 status installed hibagent:all 1.0.1+git20230216.9ac1209f7-0ubuntu3
2024-04-23 15:31:27 configure ec2-hibinit-agent:all 1.0.0-0ubuntu16 <none>
2024-04-23 15:31:27 status unpacked ec2-hibinit-agent:all 1.0.0-0ubuntu16
2024-04-23 15:31:27 status half-configured ec2-hibinit-agent:all 1.0.0-0ubuntu16
2024-04-23 15:31:27 status installed ec2-hibinit-agent:all 1.0.0-0ubuntu16
2024-04-23 15:31:27 trigproc man-db:amd64 2.12.0-4build2 <none>
2024-04-23 15:31:27 status half-configured man-db:amd64 2.12.0-4build2
2024-04-23 15:31:28 status installed man-db:amd64 2.12.0-4build2
2024-04-23 15:31:30 startup packages remove
2024-04-23 15:31:30 status installed systemd-timesyncd:amd64 255.4-1ubuntu8
2024-04-23 15:31:30 remove systemd-timesyncd:amd64 255.4-1ubuntu8 <none>
2024-04-23 15:31:30 status half-configured systemd-timesyncd:amd64 255.4-1ubuntu8
2024-04-23 15:31:30 status half-installed systemd-timesyncd:amd64 255.4-1ubuntu8
2024-04-23 15:31:30 status triggers-pending man-db:amd64 2.12.0-4build2
2024-04-23 15:31:30 status triggers-pending dbus:amd64 1.14.10-4ubuntu4
2024-04-23 15:31:30 status config-files systemd-timesyncd:amd64 255.4-1ubuntu8
2024-04-23 15:31:30 startup archives unpack
2024-04-23 15:31:30 install tzdata-legacy:all <none> 2024a-2ubuntu1
2024-04-23 15:31:30 status half-installed tzdata-legacy:all 2024a-2ubuntu1
2024-04-23 15:31:30 status unpacked tzdata-legacy:all 2024a-2ubuntu1
2024-04-23 15:31:30 install chrony:amd64 <none> 4.5-1ubuntu4
2024-04-23 15:31:30 status half-installed chrony:amd64 4.5-1ubuntu4
2024-04-23 15:31:30 status unpacked chrony:amd64 4.5-1ubuntu4
2024-04-23 15:31:30 startup packages configure
2024-04-23 15:31:30 configure tzdata-legacy:all 2024a-2ubuntu1 <none>
2024-04-23 15:31:30 status unpacked tzdata-legacy:all 2024a-2ubuntu1
2024-04-23 15:31:30 status half-configured tzdata-legacy:all 2024a-2ubuntu1
2024-04-23 15:31:30 status installed tzdata-legacy:all 2024a-2ubuntu1
2024-04-23 15:31:30 configure chrony:amd64 4.5-1ubuntu4 <none>
2024-04-23 15:31:30 status unpacked chrony:amd64 4.5-1ubuntu4
2024-04-23 15:31:30 status half-configured chrony:amd64 4.5-1ubuntu4
2024-04-23 15:31:31 status installed chrony:amd64 4.5-1ubuntu4
2024-04-23 15:31:31 trigproc dbus:amd64 1.14.10-4ubuntu4 <none>
2024-04-23 15:31:31 status half-configured dbus:amd64 1.14.10-4ubuntu4
2024-04-23 15:31:31 status installed dbus:amd64 1.14.10-4ubuntu4
2024-04-23 15:31:31 trigproc man-db:amd64 2.12.0-4build2 <none>
2024-04-23 15:31:31 status half-configured man-db:amd64 2.12.0-4build2
2024-04-23 15:31:31 status installed man-db:amd64 2.12.0-4build2
2024-04-23 15:31:34 startup packages configure
2024-04-23 15:31:34 startup packages purge
2024-04-23 15:31:34 purge systemd-timesyncd:amd64 255.4-1ubuntu8 <none>
2024-04-23 15:31:34 status config-files systemd-timesyncd:amd64 255.4-1ubuntu8
2024-04-23 15:31:34 status not-installed systemd-timesyncd:amd64 <none>
2024-04-23 15:31:34 startup packages configure
2024-04-23 15:31:51 startup archives unpack
2024-04-23 15:31:51 install irqbalance:amd64 <none> 1.9.3-2ubuntu5
2024-04-23 15:31:51 status half-installed irqbalance:amd64 1.9.3-2ubuntu5
2024-04-23 15:31:51 status triggers-pending man-db:amd64 2.12.0-4build2
2024-04-23 15:31:51 status unpacked irqbalance:amd64 1.9.3-2ubuntu5
2024-04-23 15:31:51 startup packages configure
2024-04-23 15:31:51 configure irqbalance:amd64 1.9.3-2ubuntu5 <none>
2024-04-23 15:31:51 status unpacked irqbalance:amd64 1.9.3-2ubuntu5
2024-04-23 15:31:51 status half-configured irqbalance:amd64 1.9.3-2ubuntu5
2024-04-23 15:31:51 status installed irqbalance:amd64 1.9.3-2ubuntu5
2024-04-23 15:31:51 trigproc man-db:amd64 2.12.0-4build2 <none>
2024-04-23 15:31:51 status half-configured man-db:amd64 2.12.0-4build2
2024-04-23 15:31:51 status installed man-db:amd64 2.12.0-4build2
